user_id,campaign,age,income,region,impression,ad_spend,converted
3202,B,26,4272,Urban,0,7.28,0
3203,B,56,2612,Urban,1,7.45,0
3204,A,18,3887,Urban,1,4.82,0
3205,A,24,2952,Urban,1,4.52,0
3206,B,43,2132,Rural,1,2.82,0
3207,B,24,4113,Urban,1,7.32,0
3208,B,24,1808,Urban,1,5.47,0
3209,A,25,3088,Urban,0,4.36,0
3210,A,33,3212,Urban,1,3.73,0
3211,B,20,2855,Rural,0,2.12,0
3212,B,62,4188,Rural,1,4.2,0
3213,A,27,3687,Rural,1,1.55,0
3214,B,24,3544,Urban,0,9.52,1
3215,B,38,3082,Urban,0,5.68,1
3216,B,54,5227,Rural,1,4.99,0
3217,B,48,4757,Rural,1,3.39,0
3218,A,40,4103,Urban,1,2.11,0
3219,A,44,3906,Rural,1,1.15,0
3220,A,39,2277,Urban,1,2.33,0
3221,A,56,2941,Urban,1,2.22,0
3222,A,44,3762,Urban,1,3.07,0
3223,B,21,4261,Urban,1,5.95,1
3224,A,41,4070,Rural,1,1.22,0
3225,B,40,3697,Urban,1,6.63,0
3226,A,65,5400,Rural,0,1.73,0
3227,A,36,2837,Urban,1,4.55,0
3228,B,59,4215,Urban,1,5.18,0
3229,A,20,4069,Rural,1,2.83,0
3230,B,44,3532,Urban,1,7.1,0
3231,B,20,3576,Rural,1,3.87,0
3232,A,45,3552,Urban,1,2.16,0
3233,B,34,2150,Urban,1,7.35,0
3234,A,48,3481,Urban,1,3.47,1
3235,B,27,3897,Rural,0,4.77,1
3236,B,39,3386,Urban,0,9.31,0
3237,B,47,789,Urban,1,7.83,1
3238,B,38,1096,Rural,1,4.3,0
3239,B,53,2018,Urban,1,7.87,0
3240,A,40,2865,Rural,1,1.03,0
3241,A,55,2082,Urban,1,4.81,1
3242,A,29,3775,Urban,1,2.71,0
3243,A,42,4430,Urban,1,4.73,0
3244,A,37,4600,Urban,1,2.04,0
3245,A,59,3404,Urban,1,3.24,0
3246,B,24,4300,Urban,1,7.1,0
3247,A,46,2324,Urban,1,3.33,0
3248,A,65,2818,Urban,1,4.78,1
3249,B,46,1599,Urban,1,7.14,0
3250,A,30,4448,Urban,1,5.84,0
3251,A,20,5359,Urban,1,3.43,0
3252,A,19,2581,Rural,0,2.44,0
3253,B,33,500,Urban,1,9.02,0
3254,A,47,1853,Urban,1,3.01,0
3255,A,55,2219,Urban,1,5.02,0
3256,B,23,1408,Urban,1,6.36,0
3257,A,62,1763,Urban,1,2.51,0
3258,A,24,3245,Rural,1,1.01,0
3259,A,22,3791,Rural,1,2.49,0
3260,B,24,522,Rural,1,2.56,0
3261,B,51,2361,Urban,1,4.31,0
3262,B,49,3045,Urban,1,6.98,0
3263,B,30,1719,Rural,1,3.04,0
3264,B,47,3283,Urban,1,8.15,1
3265,B,42,2858,Rural,1,2.32,0
3266,A,38,2461,Urban,1,2.53,0
3267,B,38,1962,Rural,0,3.21,0
3268,B,45,3328,Rural,0,3.56,0
3269,B,65,2083,Urban,1,8.95,0
3270,B,37,920,Urban,0,7.51,0
3271,A,51,3026,Urban,1,5.61,0
3272,B,22,1513,Rural,1,2.65,0
3273,A,35,1024,Rural,1,2.19,0
3274,B,56,3155,Urban,1,7.93,0
3275,B,60,2804,Urban,0,8.35,0
3276,A,28,1960,Rural,0,2.98,0
3277,A,34,3274,Urban,1,3.87,0
3278,A,65,3508,Rural,0,1.74,0
3279,A,62,3287,Rural,1,2.7,0
3280,B,39,3244,Rural,1,2.53,0
3281,A,54,1073,Urban,1,2.15,0
3282,A,37,4551,Urban,1,3.77,0
3283,B,65,3668,Urban,1,5.48,1
3284,A,65,1859,Rural,0,1.79,0
3285,B,65,2985,Urban,1,9.92,0
3286,B,63,3213,Urban,1,6.09,0
3287,A,23,2952,Urban,1,4.83,0
3288,B,51,5151,Urban,1,5.5,1
3289,B,31,665,Rural,1,2.91,0
3290,B,65,1228,Rural,1,2.73,0
3291,B,40,500,Urban,1,7.43,0
3292,A,37,3095,Urban,0,2.9,0
3293,A,30,3652,Rural,1,2.44,1
3294,B,64,3433,Urban,1,8.08,0
3295,A,61,2653,Urban,1,3.69,0
3296,A,58,3487,Urban,1,2.1,0
3297,B,49,2644,Urban,1,4.14,0
3298,B,43,3888,Urban,1,7.2,0
3299,B,31,4328,Urban,1,9.04,0
3300,B,53,1882,Urban,1,7.59,0
3301,B,25,2654,Urban,1,6.61,0
3302,B,57,2849,Urban,0,9.29,0
3303,B,39,4710,Rural,1,2.59,1
3304,A,39,2023,Urban,1,3.44,0
3305,B,33,4317,Urban,1,7.39,0
3306,B,44,1240,Urban,0,5.75,0
3307,B,27,4492,Rural,1,4.99,0
3308,A,42,4022,Urban,1,3.81,0
3309,A,48,2813,Rural,1,1.1,0
3310,B,38,4100,Urban,1,5.06,0
3311,A,44,2398,Urban,1,4.13,0
3312,B,34,1892,Urban,1,7.3,0
3313,A,50,5047,Urban,0,5.94,0
3314,B,48,2350,Urban,0,7.6,1
3315,B,59,3812,Urban,1,8.0,0
3316,B,43,4330,Urban,1,5.28,1
3317,B,38,3967,Urban,1,4.64,0
3318,A,53,3719,Rural,1,2.2,0
3319,A,18,3816,Rural,1,2.73,0
3320,B,21,4268,Urban,1,7.52,0
3321,B,21,3381,Urban,1,6.66,0
3322,B,43,2952,Urban,1,7.47,1
3323,A,21,1357,Urban,1,3.88,1
3324,A,26,3381,Urban,0,2.57,0
3325,B,47,4234,Urban,0,8.45,0
3326,A,62,1679,Urban,1,4.13,0
3327,A,21,2725,Rural,1,1.8,0
3328,A,22,3510,Urban,1,4.24,0
3329,A,62,4814,Urban,1,2.96,1
3330,B,40,1609,Urban,0,6.57,0
3331,B,33,3952,Rural,1,3.87,1
3332,B,39,2570,Rural,1,2.68,0
3333,B,54,2191,Urban,1,8.49,0
3334,A,25,1898,Urban,1,4.08,0
3335,B,65,2213,Urban,1,9.17,0
3336,A,50,3598,Urban,1,5.39,0
3337,B,55,2726,Urban,1,6.97,1
3338,B,60,3857,Rural,1,2.59,0
3339,A,33,1653,Urban,1,4.95,0
3340,A,22,3836,Urban,1,3.67,0
3341,B,33,3520,Rural,1,3.78,0
3342,B,24,1190,Rural,1,2.32,0
3343,B,18,4807,Urban,1,7.79,0
3344,A,26,3407,Urban,1,3.49,0
3345,A,35,3918,Urban,1,3.34,0
3346,B,62,4387,Urban,0,9.88,0
3347,B,64,4162,Rural,1,3.3,0
3348,B,20,2848,Rural,1,4.03,0
3349,B,41,3870,Rural,0,3.88,0
3350,B,45,827,Urban,1,4.63,0
3351,A,27,3472,Rural,1,2.5,0
3352,A,26,5078,Urban,1,3.29,0
3353,B,30,2165,Urban,1,8.79,0
3354,B,65,4098,Urban,1,7.65,0
3355,B,52,5127,Urban,0,5.9,0
3356,A,40,3827,Rural,1,1.71,0
3357,A,64,4230,Urban,0,4.93,0
3358,B,34,1116,Urban,1,7.3,0
3359,A,63,1878,Urban,1,4.67,0
3360,A,24,4715,Rural,1,1.32,0
3361,A,33,4152,Urban,1,5.15,1
3362,B,57,3595,Urban,1,5.92,0
3363,A,53,2682,Rural,1,2.24,0
3364,A,37,3341,Urban,0,2.46,0
3365,A,41,5085,Urban,1,3.29,0
3366,A,64,2877,Urban,1,4.6,0
3367,B,22,3839,Urban,0,5.65,0
3368,B,62,3807,Rural,1,4.64,0
3369,B,23,2200,Urban,1,7.97,0
3370,B,45,2293,Rural,1,4.61,0
3371,A,22,4832,Urban,1,3.58,0
3372,B,56,3684,Rural,0,2.1,1
3373,A,55,2183,Urban,0,4.3,0
3374,A,19,2626,Urban,1,3.36,1
3375,A,60,1817,Urban,1,3.79,0
3376,A,56,4279,Urban,1,4.72,0
3377,A,38,2697,Urban,1,4.8,1
3378,A,57,2713,Urban,1,2.11,0
3379,A,54,4009,Urban,1,5.08,0
3380,B,35,984,Urban,1,6.96,0
3381,A,65,2955,Urban,0,4.23,0
3382,B,63,2986,Urban,1,5.79,1
3383,B,29,2657,Rural,1,3.26,0
3384,B,34,2340,Urban,0,8.26,1
3385,A,54,2147,Rural,1,2.55,0
3386,B,63,3338,Urban,1,6.32,0
3387,B,55,1787,Rural,1,4.07,0
3388,A,32,3193,Urban,0,3.03,0
3389,A,24,2336,Rural,1,2.66,0
3390,A,31,2416,Urban,1,4.44,0
3391,A,18,3236,Rural,1,2.55,0
3392,A,55,2402,Rural,1,1.95,0
3393,B,20,4520,Urban,1,5.37,1
3394,A,54,2831,Urban,1,3.72,0
3395,A,61,4255,Rural,1,1.76,0
3396,A,48,2085,Urban,1,3.33,0
3397,A,60,2059,Urban,1,2.85,0
3398,A,30,1004,Urban,1,5.04,0
3399,A,65,2409,Urban,1,2.35,0
3400,B,35,2720,Rural,0,4.66,0
3401,B,34,3092,Urban,0,5.05,0
3402,A,34,3836,Urban,1,5.92,0
3403,B,28,3749,Urban,1,9.93,0
3404,B,37,4362,Urban,1,6.39,0
3405,B,27,1935,Rural,0,4.96,0
3406,A,46,3036,Urban,0,5.48,0
3407,B,65,1799,Urban,1,4.49,0
3408,A,51,3497,Urban,0,5.79,0
3409,A,34,5165,Rural,0,1.09,0
3410,A,59,1564,Urban,0,2.73,0
3411,A,30,3825,Urban,1,4.34,0
3412,A,61,4258,Urban,0,2.32,0
3413,B,64,1928,Urban,0,4.97,0
3414,A,56,3523,Urban,1,5.81,0
3415,B,44,2568,Urban,0,9.97,1
3416,A,43,2854,Rural,1,2.6,0
3417,A,45,2528,Rural,1,2.03,0
3418,A,30,2730,Rural,1,2.8,0
3419,B,29,4386,Urban,1,4.67,0
3420,B,61,2905,Urban,0,9.66,0
3421,B,45,2277,Urban,1,6.11,0
3422,A,19,3082,Rural,1,2.72,0
3423,B,54,500,Urban,1,8.01,0
3424,A,51,2019,Rural,1,2.92,0
3425,B,40,4498,Urban,1,9.19,0
3426,A,62,2825,Rural,1,2.78,0
3427,A,46,2426,Urban,1,4.53,0
3428,A,52,3207,Urban,1,5.33,0
3429,B,28,3883,Urban,1,8.54,0
3430,B,65,4594,Rural,1,2.48,0
3431,B,50,2458,Rural,1,3.95,0
3432,A,28,2486,Rural,1,1.3,1
3433,B,26,2732,Urban,1,9.22,0
3434,B,31,4234,Rural,0,2.2,0
3435,B,26,3068,Urban,1,9.92,0
3436,A,56,5599,Urban,1,3.6,1
3437,A,65,2806,Urban,1,2.68,1
3438,A,20,5116,Urban,1,5.74,0
3439,A,46,1928,Urban,1,2.18,0
3440,A,36,1332,Rural,1,1.94,0
3441,A,53,2878,Urban,1,5.08,0
3442,B,49,4367,Urban,1,5.9,0
3443,B,24,2427,Urban,1,7.17,0
3444,A,45,2260,Urban,0,4.8,0
3445,A,61,4230,Urban,0,5.81,0
3446,A,35,3846,Urban,1,2.41,0
3447,B,22,2049,Urban,1,4.94,1
3448,B,40,1978,Urban,1,7.05,0
3449,A,39,3995,Urban,1,3.67,0
3450,A,43,1041,Urban,1,3.64,0
3451,A,59,4295,Urban,1,3.19,0
3452,B,29,3830,Urban,0,7.36,0
3453,B,57,500,Urban,0,9.3,1
3454,A,36,3018,Urban,1,2.64,1
3455,A,64,625,Urban,0,2.86,0
3456,A,18,1553,Urban,1,4.68,0
3457,B,20,2396,Urban,1,4.34,0
3458,A,44,1478,Rural,1,2.35,0
3459,B,35,5661,Urban,1,5.89,0
3460,A,47,4036,Rural,0,1.72,0
3461,A,19,4640,Rural,1,1.81,0
3462,A,22,2831,Rural,1,1.7,0
3463,A,46,3036,Urban,1,5.36,0
3464,B,50,4896,Rural,0,4.84,0
3465,B,59,3520,Urban,0,7.29,0
3466,A,37,3734,Urban,1,4.33,0
3467,B,47,1906,Urban,1,4.42,0
3468,A,59,1901,Rural,0,2.43,0
3469,B,22,3313,Urban,1,7.5,0
3470,A,38,3447,Rural,0,1.1,0
3471,B,32,1803,Urban,0,5.19,1
3472,A,37,3430,Rural,1,1.4,0
3473,A,25,1533,Rural,1,1.34,0
3474,A,48,3016,Rural,1,2.32,0
3475,A,29,1275,Urban,0,5.71,0
3476,B,38,4593,Rural,1,4.29,0
3477,B,47,2626,Rural,0,3.43,0
3478,A,44,2167,Urban,0,3.62,0
3479,A,61,1625,Urban,1,3.55,0
3480,A,43,1509,Rural,1,2.2,0
3481,B,50,3523,Urban,1,6.16,0
3482,A,43,4204,Rural,0,1.45,0
3483,A,43,4084,Urban,0,4.41,1
3484,A,53,4675,Urban,0,3.56,0
3485,B,57,5097,Urban,1,4.08,0
3486,B,18,4149,Urban,1,4.13,0
3487,A,32,2396,Urban,1,3.1,0
3488,A,18,3203,Rural,1,2.02,0
3489,B,28,500,Urban,1,6.13,0
3490,B,19,3765,Rural,0,2.07,0
3491,A,18,3179,Rural,1,1.45,0
3492,B,48,4914,Urban,0,4.58,1
3493,A,61,2107,Urban,1,5.79,0
3494,A,33,3618,Urban,1,3.25,0
3495,B,39,1795,Urban,1,4.09,0
3496,A,59,2867,Urban,1,4.64,0
3497,B,35,1037,Urban,0,5.39,0
3498,B,64,4627,Rural,1,3.7,0
3499,A,34,4263,Urban,1,2.6,0
3500,B,47,2432,Urban,0,9.9,1
3501,A,27,3314,Rural,0,2.94,0
3502,B,52,3046,Rural,1,3.97,0
3503,B,38,2265,Rural,1,4.12,0
3504,B,33,3147,Rural,1,3.28,0
3505,A,23,2468,Urban,1,5.85,1
3506,A,20,4176,Rural,1,1.85,0
3507,B,58,2747,Rural,0,2.72,0
3508,A,60,5868,Urban,1,2.46,0
3509,A,38,2906,Urban,1,2.83,0
3510,B,30,3135,Urban,1,7.43,0
3511,B,35,3633,Urban,0,5.47,0
3512,A,41,4004,Urban,1,4.62,0
3513,A,44,3093,Urban,1,3.53,0
3514,A,21,3607,Urban,1,5.55,0
3515,B,39,3219,Urban,1,7.35,1
3516,B,41,2065,Urban,1,7.74,1
3517,B,57,1742,Rural,1,3.67,0
3518,A,62,3839,Urban,1,5.54,0
3519,A,27,4820,Urban,1,2.25,0
3520,A,19,1042,Urban,1,2.27,0
3521,B,57,1278,Urban,0,8.21,1
3522,A,23,1266,Urban,1,5.07,0
3523,A,65,3930,Urban,0,3.73,0
3524,B,35,4030,Rural,1,3.06,0
3525,A,34,1828,Urban,0,3.11,0
3526,B,55,5646,Urban,1,5.41,0
3527,A,62,2538,Urban,1,5.65,1
3528,B,40,4722,Urban,1,5.77,0
3529,B,63,3970,Rural,1,3.94,1
3530,A,47,1850,Urban,0,5.15,0
3531,B,38,2498,Rural,1,2.07,0
3532,B,27,1953,Urban,1,4.2,0
3533,B,60,1386,Rural,1,3.0,1
3534,B,30,2696,Rural,1,4.09,0
3535,A,29,1561,Rural,1,1.52,0
3536,A,26,2790,Rural,1,1.0,0
3537,B,21,5319,Urban,1,5.73,1
3538,B,56,3836,Rural,0,2.27,0
3539,B,41,2331,Urban,1,5.32,0
3540,B,51,2233,Rural,1,3.0,0
3541,A,56,2518,Urban,1,2.51,0
3542,B,58,5485,Urban,1,8.24,0
3543,B,22,1693,Rural,0,2.77,0
3544,A,32,2997,Urban,0,4.64,0
3545,A,21,3558,Urban,1,4.4,0
3546,A,56,4458,Rural,0,2.8,0
3547,A,25,2600,Urban,1,2.35,0
3548,A,62,1844,Urban,0,2.86,0
3549,B,41,3347,Urban,1,9.19,0
3550,A,45,4577,Urban,1,5.29,0
3551,B,60,2672,Urban,1,5.15,0
3552,B,44,1992,Urban,1,4.65,0
3553,A,18,3132,Urban,1,5.42,0
3554,A,51,1051,Urban,1,2.71,0
3555,A,34,2737,Urban,1,5.48,0
3556,B,54,4413,Rural,1,4.88,0
3557,A,55,4049,Urban,1,2.88,0
3558,B,43,2827,Rural,1,4.52,0
3559,B,41,4991,Urban,0,6.54,1
3560,B,56,5291,Urban,1,8.73,0
3561,B,38,3796,Urban,1,6.44,1
3562,B,47,1238,Rural,1,2.21,0
3563,B,64,744,Rural,1,4.14,0
3564,B,65,4660,Rural,1,2.45,0
3565,A,30,3293,Urban,1,5.71,0
3566,B,54,4962,Rural,1,3.25,0
3567,A,20,1393,Urban,1,2.33,0
3568,B,49,2806,Rural,1,2.69,0
3569,A,52,4235,Urban,0,5.45,0
3570,A,36,2124,Urban,0,3.28,0
3571,B,31,4217,Urban,1,9.14,0
3572,A,65,2852,Urban,1,2.69,0
3573,B,39,3033,Urban,0,6.81,0
3574,B,34,1579,Urban,0,9.27,0
3575,B,21,3301,Urban,0,4.29,0
3576,B,62,5631,Rural,1,2.91,0
3577,B,57,3465,Urban,1,9.46,0
3578,A,36,2049,Rural,1,2.19,0
3579,A,54,4674,Rural,0,2.43,0
3580,A,19,2086,Rural,0,2.68,0
3581,A,32,5065,Rural,1,2.05,0
3582,A,19,1470,Rural,1,2.69,0
3583,A,28,3327,Urban,1,4.56,0
3584,A,62,4831,Urban,0,4.74,0
3585,B,40,1959,Urban,1,4.92,0
3586,B,27,3099,Urban,1,9.63,0
3587,B,20,4388,Urban,1,8.78,1
3588,B,22,500,Urban,1,5.53,0
3589,B,20,4112,Urban,1,7.48,0
3590,B,55,2894,Rural,0,3.13,0
3591,A,30,4730,Urban,1,4.64,0
3592,A,59,2007,Urban,1,5.97,0
3593,A,36,1335,Urban,1,2.18,0
3594,A,57,2348,Urban,1,5.81,0
3595,B,52,2323,Rural,1,2.22,0
3596,A,41,2752,Urban,1,3.84,0
3597,B,41,2437,Urban,1,6.89,0
3598,B,34,590,Urban,0,5.61,0
3599,A,57,2886,Urban,1,4.27,0
3600,B,27,3278,Urban,1,9.0,0
3601,B,19,2768,Urban,1,5.76,0
3602,A,61,3344,Urban,0,2.28,0
3603,B,40,3101,Urban,0,7.79,0
3604,A,23,1341,Rural,1,2.5,0
3605,A,19,2638,Urban,1,5.82,0
3606,A,38,3136,Urban,1,2.64,0
3607,A,52,2715,Urban,1,5.61,0
3608,B,46,1208,Urban,1,6.89,0
3609,B,24,4467,Rural,1,2.71,0
3610,A,46,1833,Urban,1,5.85,0
3611,B,54,1509,Rural,1,2.72,0
3612,A,40,3048,Urban,0,4.93,0
3613,B,50,2621,Rural,1,4.35,0
3614,A,25,3721,Urban,0,3.72,0
3615,B,29,4047,Urban,1,8.14,0
3616,A,63,3864,Urban,1,4.29,0
3617,B,65,2997,Urban,1,5.15,0
3618,A,27,3663,Urban,1,5.04,0
3619,B,32,1127,Urban,1,9.57,0
3620,A,41,4313,Rural,1,1.98,0
3621,A,43,2514,Urban,1,5.98,0
3622,A,64,5363,Urban,0,3.71,0
3623,A,59,4349,Rural,1,1.96,0
3624,A,56,2763,Urban,1,4.7,0
3625,B,20,3025,Rural,0,2.56,0
3626,A,19,4420,Urban,1,5.61,0
3627,B,23,500,Urban,1,8.81,0
3628,A,38,2807,Urban,1,5.49,0
3629,A,26,5041,Rural,1,2.22,0
3630,A,27,4013,Rural,1,2.77,0
3631,B,53,1994,Rural,1,4.04,1
3632,A,20,3377,Urban,1,4.05,0
3633,B,58,1827,Rural,1,4.8,0
3634,A,41,2590,Urban,1,3.76,1
3635,A,39,3400,Urban,1,4.0,0
3636,A,31,3611,Rural,1,1.34,0
3637,B,59,3875,Urban,1,9.69,0
3638,A,62,4480,Urban,1,2.88,0
3639,A,61,1567,Urban,1,2.81,1
3640,A,44,3028,Rural,1,1.2,0
3641,A,50,1979,Urban,0,3.81,0
3642,A,39,2521,Urban,1,3.09,0
3643,B,46,2094,Rural,1,4.22,1
3644,A,36,3599,Urban,0,3.23,0
3645,A,36,4263,Urban,0,4.88,0
3646,A,23,4328,Urban,1,2.78,0
3647,A,62,1673,Rural,0,1.46,0
3648,B,36,2852,Urban,1,8.84,0
3649,B,30,1640,Urban,1,6.23,0
3650,A,43,1600,Urban,1,2.45,0
3651,A,39,2205,Urban,1,5.85,0
3652,A,38,3411,Urban,1,2.71,0
3653,A,53,3622,Urban,1,2.6,0
3654,A,19,3785,Urban,0,3.43,0
3655,A,64,3710,Rural,1,1.19,0
3656,B,61,1982,Rural,1,2.47,0
3657,B,47,4419,Rural,1,4.54,0
3658,B,44,3963,Urban,0,5.03,0
3659,A,24,2504,Urban,0,2.45,0
3660,A,37,2550,Urban,1,5.52,0
3661,B,48,2210,Rural,0,3.33,1
3662,A,40,1449,Urban,0,2.63,0
3663,A,30,3799,Rural,0,2.16,0
3664,B,34,3986,Urban,1,4.25,0
3665,B,21,1888,Urban,1,6.56,0
3666,A,31,1521,Urban,1,4.36,0
3667,A,37,1876,Urban,0,5.83,0
3668,A,30,3132,Urban,0,3.31,0
3669,A,20,1341,Urban,1,5.06,0
3670,B,43,4353,Urban,1,4.8,0
3671,B,43,4281,Urban,1,6.6,0
3672,A,35,3509,Urban,1,2.89,0
3673,A,49,3971,Rural,1,1.98,0
3674,A,31,3070,Urban,1,3.67,0
3675,A,64,3558,Urban,1,5.92,0
3676,A,20,1439,Urban,0,5.67,0
3677,B,18,4668,Rural,1,3.75,1
3678,B,43,2415,Urban,0,5.06,1
3679,A,41,2845,Rural,1,2.11,0
3680,A,52,5984,Urban,1,5.17,0
3681,A,31,2735,Urban,1,2.15,0
3682,A,20,3887,Urban,0,3.74,0
3683,A,30,3617,Urban,1,2.17,0
3684,B,64,1400,Urban,1,5.46,0
3685,B,31,1800,Urban,1,4.55,0
3686,A,38,5443,Urban,1,5.84,0
3687,A,43,3694,Urban,1,2.68,0
3688,A,20,2979,Rural,1,1.3,0
3689,A,57,2357,Urban,1,5.89,0
3690,B,21,3384,Urban,1,7.1,0
3691,B,53,3498,Rural,1,4.27,1
3692,A,60,3271,Urban,0,3.31,0
3693,A,18,4282,Urban,1,4.13,1
3694,B,57,1959,Rural,0,2.02,0
3695,A,64,1799,Urban,1,3.64,0
3696,A,50,4251,Rural,1,2.11,0
3697,B,24,5535,Urban,1,7.09,1
3698,A,28,4011,Urban,1,3.62,0
3699,A,44,4557,Urban,0,5.15,0
3700,A,31,2910,Urban,0,4.01,0
3701,A,39,3319,Urban,1,4.54,0
3702,B,33,3303,Urban,1,5.11,0
3703,A,63,2933,Rural,1,2.72,0
3704,A,29,4693,Rural,1,1.73,0
3705,A,63,4339,Rural,1,1.96,0
3706,B,27,2520,Rural,1,3.06,0
3707,A,41,1025,Urban,1,5.57,0
3708,A,63,2923,Rural,1,2.8,0
3709,A,35,1614,Urban,1,2.9,0
3710,B,39,3028,Urban,1,8.52,0
3711,B,26,1708,Rural,1,2.31,0
3712,A,34,4507,Urban,1,2.12,0
3713,B,55,3821,Rural,1,4.51,0
3714,A,57,3792,Urban,1,2.52,0
3715,A,30,4286,Urban,1,2.62,0
3716,B,54,3469,Urban,0,7.64,0
3717,A,23,3656,Urban,1,5.27,0
3718,A,38,4721,Rural,1,1.38,0
3719,B,53,2838,Rural,0,2.34,1
3720,A,24,3726,Urban,1,2.31,0
3721,A,53,1736,Urban,0,2.1,0
3722,A,42,3095,Urban,1,2.47,0
3723,A,28,5711,Rural,1,2.89,0
3724,A,61,3977,Urban,1,2.38,0
3725,B,31,2896,Rural,1,3.79,0
3726,A,62,3317,Urban,1,5.68,0
3727,B,46,2974,Rural,1,3.88,0
3728,A,27,3278,Urban,1,2.13,0
3729,A,65,2521,Urban,1,4.39,0
3730,B,22,3593,Urban,0,9.42,0
3731,B,25,3636,Rural,0,2.97,1
3732,B,63,3007,Rural,1,2.94,0
3733,B,22,3168,Urban,1,5.49,0
3734,A,41,3408,Urban,1,4.02,0
3735,A,57,2367,Rural,1,1.48,0
3736,A,43,3582,Rural,0,2.45,1
3737,A,23,3936,Urban,1,4.58,0
3738,B,33,4757,Urban,0,6.4,1
3739,A,53,3382,Urban,0,4.89,0
3740,B,29,2333,Rural,1,2.3,0
3741,B,28,2876,Urban,1,8.5,0
3742,A,20,1628,Urban,1,4.41,0
3743,B,61,3872,Urban,0,7.78,1
3744,A,54,528,Urban,1,2.26,0
3745,B,23,4229,Urban,1,7.71,0
3746,A,36,4374,Urban,1,3.98,0
3747,B,35,500,Urban,1,6.92,0
3748,B,33,4530,Rural,0,2.97,0
3749,B,40,4232,Rural,0,2.02,1
3750,B,60,2651,Urban,1,6.54,0
3751,B,54,1569,Urban,1,6.41,0
3752,B,26,1994,Urban,0,6.54,1
3753,B,20,2089,Rural,1,3.84,0
3754,A,25,4579,Rural,1,1.6,0
3755,B,55,2461,Rural,1,2.81,0
3756,A,21,4086,Rural,1,2.0,0
3757,A,29,2851,Urban,1,4.37,0
3758,B,61,3066,Urban,1,7.4,0
3759,A,48,1114,Urban,1,5.53,0
3760,B,42,1623,Rural,1,4.31,0
3761,B,33,4551,Urban,1,4.31,0
3762,A,59,2813,Rural,1,2.13,0
3763,B,31,3360,Rural,1,3.25,1
3764,A,30,5167,Rural,1,1.72,0
3765,A,58,2846,Urban,1,5.83,0
3766,A,24,2778,Urban,1,3.83,0
3767,B,29,4447,Rural,1,4.16,0
3768,A,54,3014,Urban,1,5.87,0
3769,A,21,3384,Urban,1,2.6,0
3770,A,19,4196,Rural,1,1.11,0
3771,A,52,3000,Rural,1,1.63,0
3772,B,61,3945,Urban,1,4.27,0
3773,A,20,2860,Rural,1,1.23,0
3774,A,21,4177,Urban,0,5.97,1
3775,B,55,3505,Urban,1,9.76,0
3776,B,29,2729,Urban,1,8.15,0
3777,B,36,3089,Rural,1,4.26,0
3778,A,27,500,Urban,0,2.56,0
3779,B,18,4432,Urban,0,7.57,0
3780,B,34,1494,Urban,1,4.93,0
3781,B,33,1717,Rural,1,3.14,0
3782,B,26,2474,Urban,1,6.07,0
3783,A,26,848,Urban,1,4.46,0
3784,A,26,3561,Urban,0,2.32,0
3785,A,29,3433,Urban,1,2.41,0
3786,A,58,2416,Urban,1,4.44,0
3787,B,32,2186,Rural,0,3.91,0
3788,B,19,2167,Urban,1,6.04,0
3789,A,28,3737,Rural,1,1.29,0
3790,A,28,1087,Urban,1,5.54,0
3791,A,25,2509,Urban,1,2.21,0
3792,A,49,1164,Urban,1,4.87,0
3793,A,23,3922,Urban,1,2.56,0
3794,B,37,2596,Rural,1,3.91,0
3795,B,56,3656,Rural,1,3.99,0
3796,B,52,4499,Urban,1,8.83,0
3797,B,25,4519,Urban,1,6.37,0
3798,B,60,1773,Urban,1,4.13,0
3799,B,51,3371,Urban,0,8.87,0
3800,A,36,4345,Rural,0,1.89,0
3801,B,24,3835,Rural,1,4.54,0
3802,A,48,3954,Urban,1,5.1,0
3803,A,35,860,Urban,1,3.99,0
3804,B,57,3817,Urban,1,10.0,0
3805,B,31,2048,Rural,0,3.39,0
3806,A,56,3797,Urban,0,4.79,0
3807,A,53,3771,Urban,0,4.68,0
3808,A,34,3707,Urban,0,4.07,0
3809,A,54,2867,Urban,1,4.34,0
3810,A,61,4579,Urban,1,5.19,0
3811,B,26,3612,Rural,0,3.71,1
3812,B,37,3385,Rural,0,3.35,1
3813,A,62,1878,Urban,0,4.65,0
3814,B,45,3475,Urban,1,4.21,0
3815,A,37,5374,Urban,1,2.44,0
3816,A,58,1331,Rural,1,1.25,0
3817,A,53,3876,Urban,1,3.7,0
3818,B,44,4027,Rural,1,4.62,0
3819,B,25,5070,Rural,0,3.93,0
3820,A,49,3870,Urban,0,5.89,1
3821,B,18,3012,Urban,1,4.24,0
3822,B,34,3507,Rural,1,4.17,0
3823,A,26,2678,Urban,1,3.26,0
3824,B,37,4463,Urban,1,4.14,0
3825,B,62,1141,Urban,1,8.96,0
3826,B,49,2414,Urban,1,4.98,1
3827,B,19,3535,Rural,0,2.64,1
3828,B,49,4405,Urban,1,6.04,0
3829,A,62,2983,Urban,1,5.15,0
3830,B,26,2061,Rural,1,3.87,0
3831,B,47,2746,Urban,0,5.59,0
3832,B,37,2559,Rural,0,2.51,0
3833,A,55,2614,Urban,0,2.44,0
3834,A,18,2477,Urban,1,2.6,0
3835,B,22,2478,Urban,1,9.21,0
3836,B,52,940,Rural,0,4.77,0
3837,A,53,3360,Rural,1,2.94,0
